66.249.70.232 - - [18/May/2007:05:10:06 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
212.227.110.96 - - [18/May/2007:08:30:04 +0200] "GET /htdocs/img/elefantenohr/1.jpg HTTP/1.0" 404 1152 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.3) Gecko/20061201 Firefox/2.0.0.3 (Ubuntu-feisty)"
212.227.110.96 - - [18/May/2007:08:30:05 +0200] "GET /favicon.ico HTTP/1.0" 404 1152 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.3) Gecko/20061201 Firefox/2.0.0.3 (Ubuntu-feisty)"
212.227.110.96 - - [18/May/2007:08:30:16 +0200] "GET /img/elefantenohr/1.jpg HTTP/1.0" 403 1106 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.3) Gecko/20061201 Firefox/2.0.0.3 (Ubuntu-feisty)"
212.227.110.96 - - [18/May/2007:08:30:27 +0200] "GET / HTTP/1.0" 200 324 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.3) Gecko/20061201 Firefox/2.0.0.3 (Ubuntu-feisty)"
74.6.75.35 - - [20/May/2007:06:32:09 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.72.46 - - [20/May/2007:06:32:10 +0200] "GET /index.php HTTP/1.0" 200 324 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
66.249.70.232 - - [20/May/2007:21:55:56 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.232 - - [20/May/2007:21:55:57 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [25/May/2007:04:01:26 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [25/May/2007:04:01:26 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
38.99.44.108 - - [25/May/2007:07:53:01 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (Twiceler-0.9 http://www.cuill.com/twiceler/robot.html)"
89.50.218.186 - - [25/May/2007:18:20:40 +0200] "GET / HTTP/1.1" 200 324 "http://www.suchnase.de/Private/F/more9.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; (R1 1.5))"
74.6.85.149 - - [25/May/2007:21:46:22 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.85.172 - - [25/May/2007:21:47:28 +0200] "GET / HTTP/1.0" 304 - "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
91.12.167.79 - - [27/May/2007:23:17:45 +0200] "GET /favicon.ico HTTP/1.1" 404 1028 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322)"
91.12.167.79 - - [27/May/2007:23:17:45 +0200] "GET / HTTP/1.1" 200 324 "http://www.dseek.de/Private/F/more2.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322)"
66.249.70.51 - - [28/May/2007:17:16:22 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [28/May/2007:17:16:22 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
81.52.143.15 - - [29/May/2007:14:53:06 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
81.52.143.15 - - [29/May/2007:14:53:16 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; fr; rv:1.8.1) VoilaBot BETA 1.2 (http://www.voila.com/)"
66.249.70.51 - - [29/May/2007:19:36:27 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.51 - - [29/May/2007:19:36:27 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
87.177.69.188 - - [29/May/2007:20:34:08 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (X11; U; Linux i686; de; rv:1.8.1.3) Gecko/20070401 Firefox/2.0.0.3"
84.59.53.33 - - [29/May/2007:20:38:44 +0200] "GET / HTTP/1.1" 200 324 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; de; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3"
66.249.70.51 - - [30/May/2007:12:14:38 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Googlebot-Image/1.0"
66.249.70.51 - - [30/May/2007:12:14:38 +0200] "GET /img/smarty.gif HTTP/1.1" 403 1018 "-" "Googlebot-Image/1.0"
66.249.70.51 - - [30/May/2007:21:14:09 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Googlebot-Image/1.0"
66.249.70.51 - - [30/May/2007:21:14:09 +0200] "GET /img/valid_xhtml.png HTTP/1.1" 403 1018 "-" "Googlebot-Image/1.0"
66.249.70.51 - - [30/May/2007:23:09:09 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Googlebot-Image/1.0"
66.249.70.51 - - [30/May/2007:23:09:09 +0200] "GET /img/foomys-welt.jpg HTTP/1.1" 403 1018 "-" "Googlebot-Image/1.0"
